timestamp,zone_id,zone_name,forecast_demand,step_hour
2026-06-08 01:00:00,2,Arbat,96.91905975341797,12
2026-06-08 01:00:00,10,Domodedovo,163.6326904296875,12
2026-06-08 01:00:00,6,Khamovniki,92.21150207519531,12
2026-06-08 01:00:00,12,Kuzminki,54.842506408691406,12
2026-06-08 01:00:00,3,Moscow City,138.50491333007812,12
2026-06-08 01:00:00,8,Sheremetyevo,183.55877685546875,12
2026-06-08 01:00:00,4,Sokolniki,55.7353401184082,12
2026-06-08 01:00:00,5,Tagansky,73.81808471679688,12
2026-06-08 01:00:00,1,Tverskoy,137.13311767578125,12
2026-06-08 01:00:00,7,VDNH,64.38155364990234,12
2026-06-08 01:00:00,9,Vnukovo,137.36668395996094,12
2026-06-08 01:00:00,11,Yasenevo,47.87321853637695,12
2026-06-08 02:00:00,2,Arbat,94.25778198242188,13
2026-06-08 02:00:00,10,Domodedovo,161.67562866210938,13
2026-06-08 02:00:00,6,Khamovniki,91.30803680419922,13
2026-06-08 02:00:00,12,Kuzminki,54.084991455078125,13
2026-06-08 02:00:00,3,Moscow City,139.22860717773438,13
2026-06-08 02:00:00,8,Sheremetyevo,180.6822967529297,13
2026-06-08 02:00:00,4,Sokolniki,55.62666320800781,13
2026-06-08 02:00:00,5,Tagansky,73.56275939941406,13
2026-06-08 02:00:00,1,Tverskoy,131.5384521484375,13
2026-06-08 02:00:00,7,VDNH,63.83412170410156,13
2026-06-08 02:00:00,9,Vnukovo,136.80819702148438,13
2026-06-08 02:00:00,11,Yasenevo,48.018280029296875,13
2026-06-08 03:00:00,2,Arbat,91.46998596191406,14
2026-06-08 03:00:00,10,Domodedovo,159.72207641601562,14
2026-06-08 03:00:00,6,Khamovniki,92.6305923461914,14
2026-06-08 03:00:00,12,Kuzminki,54.83441162109375,14
2026-06-08 03:00:00,3,Moscow City,145.77798461914062,14
2026-06-08 03:00:00,8,Sheremetyevo,177.81927490234375,14
2026-06-08 03:00:00,4,Sokolniki,57.041439056396484,14
2026-06-08 03:00:00,5,Tagansky,75.10821533203125,14
2026-06-08 03:00:00,1,Tverskoy,126.90189361572266,14
2026-06-08 03:00:00,7,VDNH,65.47171020507812,14
2026-06-08 03:00:00,9,Vnukovo,135.22378540039062,14
2026-06-08 03:00:00,11,Yasenevo,49.227325439453125,14
2026-06-08 04:00:00,2,Arbat,89.18386840820312,15
2026-06-08 04:00:00,10,Domodedovo,159.16152954101562,15
2026-06-08 04:00:00,6,Khamovniki,96.46246337890625,15
2026-06-08 04:00:00,12,Kuzminki,57.645301818847656,15
2026-06-08 04:00:00,3,Moscow City,155.5784149169922,15
2026-06-08 04:00:00,8,Sheremetyevo,177.20970153808594,15
2026-06-08 04:00:00,4,Sokolniki,59.701332092285156,15
2026-06-08 04:00:00,5,Tagansky,78.07386016845703,15
2026-06-08 04:00:00,1,Tverskoy,123.00016784667969,15
2026-06-08 04:00:00,7,VDNH,68.41590881347656,15
2026-06-08 04:00:00,9,Vnukovo,134.43238830566406,15
2026-06-08 04:00:00,11,Yasenevo,51.19364929199219,15
2026-06-08 05:00:00,2,Arbat,88.4242172241211,16
2026-06-08 05:00:00,10,Domodedovo,156.98362731933594,16
2026-06-08 05:00:00,6,Khamovniki,101.01167297363281,16
2026-06-08 05:00:00,12,Kuzminki,61.22621536254883,16
2026-06-08 05:00:00,3,Moscow City,166.80477905273438,16
2026-06-08 05:00:00,8,Sheremetyevo,175.63131713867188,16
2026-06-08 05:00:00,4,Sokolniki,63.00634765625,16
2026-06-08 05:00:00,5,Tagansky,81.63469696044922,16
2026-06-08 05:00:00,1,Tverskoy,122.12399291992188,16
2026-06-08 05:00:00,7,VDNH,71.60513305664062,16
2026-06-08 05:00:00,9,Vnukovo,133.16607666015625,16
2026-06-08 05:00:00,11,Yasenevo,53.226348876953125,16
2026-06-08 06:00:00,2,Arbat,87.60227966308594,17
2026-06-08 06:00:00,10,Domodedovo,152.84841918945312,17
2026-06-08 06:00:00,6,Khamovniki,104.6677017211914,17
2026-06-08 06:00:00,12,Kuzminki,64.56224822998047,17
2026-06-08 06:00:00,3,Moscow City,178.22303771972656,17
2026-06-08 06:00:00,8,Sheremetyevo,171.8192138671875,17
2026-06-08 06:00:00,4,Sokolniki,66.22248840332031,17
2026-06-08 06:00:00,5,Tagansky,85.24860382080078,17
2026-06-08 06:00:00,1,Tverskoy,121.50253295898438,17
2026-06-08 06:00:00,7,VDNH,74.28083801269531,17
2026-06-08 06:00:00,9,Vnukovo,130.74514770507812,17
2026-06-08 06:00:00,11,Yasenevo,55.06317901611328,17
2026-06-08 07:00:00,2,Arbat,86.96703338623047,18
2026-06-08 07:00:00,10,Domodedovo,148.4761505126953,18
2026-06-08 07:00:00,6,Khamovniki,107.01803588867188,18
2026-06-08 07:00:00,12,Kuzminki,66.95542907714844,18
2026-06-08 07:00:00,3,Moscow City,186.84902954101562,18
2026-06-08 07:00:00,8,Sheremetyevo,167.22964477539062,18
2026-06-08 07:00:00,4,Sokolniki,68.32461547851562,18
2026-06-08 07:00:00,5,Tagansky,87.73448944091797,18
2026-06-08 07:00:00,1,Tverskoy,121.14678192138672,18
2026-06-08 07:00:00,7,VDNH,75.58216094970703,18
2026-06-08 07:00:00,9,Vnukovo,127.10331726074219,18
2026-06-08 07:00:00,11,Yasenevo,56.24931716918945,18
2026-06-08 08:00:00,2,Arbat,86.40899658203125,19
2026-06-08 08:00:00,10,Domodedovo,143.210693359375,19
2026-06-08 08:00:00,6,Khamovniki,107.50804901123047,19
2026-06-08 08:00:00,12,Kuzminki,67.30472564697266,19
2026-06-08 08:00:00,3,Moscow City,185.26119995117188,19
2026-06-08 08:00:00,8,Sheremetyevo,162.33087158203125,19
2026-06-08 08:00:00,4,Sokolniki,68.52291107177734,19
2026-06-08 08:00:00,5,Tagansky,88.04174041748047,19
2026-06-08 08:00:00,1,Tverskoy,120.46085357666016,19
2026-06-08 08:00:00,7,VDNH,75.59512329101562,19
2026-06-08 08:00:00,9,Vnukovo,122.5895004272461,19
2026-06-08 08:00:00,11,Yasenevo,56.06654739379883,19
2026-06-08 09:00:00,2,Arbat,85.74788665771484,20
2026-06-08 09:00:00,10,Domodedovo,138.1515350341797,20
2026-06-08 09:00:00,6,Khamovniki,105.14806365966797,20
2026-06-08 09:00:00,12,Kuzminki,65.98573303222656,20
2026-06-08 09:00:00,3,Moscow City,176.67295837402344,20
2026-06-08 09:00:00,8,Sheremetyevo,156.9886016845703,20
2026-06-08 09:00:00,4,Sokolniki,67.30433654785156,20
2026-06-08 09:00:00,5,Tagansky,86.31584930419922,20
2026-06-08 09:00:00,1,Tverskoy,120.1439437866211,20
2026-06-08 09:00:00,7,VDNH,74.20919036865234,20
2026-06-08 09:00:00,9,Vnukovo,118.23370361328125,20
2026-06-08 09:00:00,11,Yasenevo,55.067508697509766,20
2026-06-08 10:00:00,2,Arbat,85.39654541015625,21
2026-06-08 10:00:00,10,Domodedovo,133.66241455078125,21
2026-06-08 10:00:00,6,Khamovniki,102.04975891113281,21
2026-06-08 10:00:00,12,Kuzminki,63.69441223144531,21
2026-06-08 10:00:00,3,Moscow City,165.82960510253906,21
2026-06-08 10:00:00,8,Sheremetyevo,152.2777862548828,21
2026-06-08 10:00:00,4,Sokolniki,64.86528778076172,21
2026-06-08 10:00:00,5,Tagansky,82.95957946777344,21
2026-06-08 10:00:00,1,Tverskoy,119.8775863647461,21
2026-06-08 10:00:00,7,VDNH,71.49964904785156,21
2026-06-08 10:00:00,9,Vnukovo,114.41278076171875,21
2026-06-08 10:00:00,11,Yasenevo,53.646568298339844,21
2026-06-08 11:00:00,2,Arbat,85.66093444824219,22
2026-06-08 11:00:00,10,Domodedovo,129.73094177246094,22
2026-06-08 11:00:00,6,Khamovniki,98.72054290771484,22
2026-06-08 11:00:00,12,Kuzminki,61.060245513916016,22
2026-06-08 11:00:00,3,Moscow City,156.60133361816406,22
2026-06-08 11:00:00,8,Sheremetyevo,147.9606475830078,22
2026-06-08 11:00:00,4,Sokolniki,62.158565521240234,22
2026-06-08 11:00:00,5,Tagansky,79.66498565673828,22
2026-06-08 11:00:00,1,Tverskoy,120.21269989013672,22
2026-06-08 11:00:00,7,VDNH,68.46134185791016,22
2026-06-08 11:00:00,9,Vnukovo,111.0295181274414,22
2026-06-08 11:00:00,11,Yasenevo,51.80693817138672,22
2026-06-08 12:00:00,2,Arbat,86.60740661621094,23
2026-06-08 12:00:00,10,Domodedovo,126.90579986572266,23
2026-06-08 12:00:00,6,Khamovniki,96.4161376953125,23
2026-06-08 12:00:00,12,Kuzminki,59.062034606933594,23
2026-06-08 12:00:00,3,Moscow City,150.1273956298828,23
2026-06-08 12:00:00,8,Sheremetyevo,144.78756713867188,23
2026-06-08 12:00:00,4,Sokolniki,60.137203216552734,23
2026-06-08 12:00:00,5,Tagansky,77.41922760009766,23
2026-06-08 12:00:00,1,Tverskoy,122.12434387207031,23
2026-06-08 12:00:00,7,VDNH,66.19793701171875,23
2026-06-08 12:00:00,9,Vnukovo,108.61949920654297,23
2026-06-08 12:00:00,11,Yasenevo,50.53343963623047,23
2026-06-08 13:00:00,2,Arbat,88.4658432006836,24
2026-06-08 13:00:00,10,Domodedovo,125.53934478759766,24
2026-06-08 13:00:00,6,Khamovniki,96.42881774902344,24
2026-06-08 13:00:00,12,Kuzminki,59.161006927490234,24
2026-06-08 13:00:00,3,Moscow City,148.40866088867188,24
2026-06-08 13:00:00,8,Sheremetyevo,143.51673889160156,24
2026-06-08 13:00:00,4,Sokolniki,60.407867431640625,24
2026-06-08 13:00:00,5,Tagansky,77.13693237304688,24
2026-06-08 13:00:00,1,Tverskoy,125.93578338623047,24
2026-06-08 13:00:00,7,VDNH,65.7413558959961,24
2026-06-08 13:00:00,9,Vnukovo,107.09820556640625,24
2026-06-08 13:00:00,11,Yasenevo,49.912261962890625,24
2026-06-08 14:00:00,2,Arbat,90.77413177490234,25
2026-06-08 14:00:00,10,Domodedovo,126.17855072021484,25
2026-06-08 14:00:00,6,Khamovniki,99.54369354248047,25
2026-06-08 14:00:00,12,Kuzminki,60.99958038330078,25
2026-06-08 14:00:00,3,Moscow City,154.21922302246094,25
2026-06-08 14:00:00,8,Sheremetyevo,144.38014221191406,25
2026-06-08 14:00:00,4,Sokolniki,62.75544357299805,25
2026-06-08 14:00:00,5,Tagansky,79.09634399414062,25
2026-06-08 14:00:00,1,Tverskoy,130.6522674560547,25
2026-06-08 14:00:00,7,VDNH,67.12442779541016,25
2026-06-08 14:00:00,9,Vnukovo,106.16736602783203,25
2026-06-08 14:00:00,11,Yasenevo,50.55168914794922,25
2026-06-08 15:00:00,2,Arbat,93.53424072265625,26
2026-06-08 15:00:00,10,Domodedovo,128.67678833007812,26
2026-06-08 15:00:00,6,Khamovniki,103.84394073486328,26
2026-06-08 15:00:00,12,Kuzminki,63.776588439941406,26
2026-06-08 15:00:00,3,Moscow City,163.49685668945312,26
2026-06-08 15:00:00,8,Sheremetyevo,147.2576904296875,26
2026-06-08 15:00:00,4,Sokolniki,65.71437072753906,26
2026-06-08 15:00:00,5,Tagansky,82.23568725585938,26
2026-06-08 15:00:00,1,Tverskoy,135.71156311035156,26
2026-06-08 15:00:00,7,VDNH,70.11185455322266,26
2026-06-08 15:00:00,9,Vnukovo,106.85467529296875,26
2026-06-08 15:00:00,11,Yasenevo,52.21128845214844,26
2026-06-08 16:00:00,2,Arbat,96.7046127319336,27
2026-06-08 16:00:00,10,Domodedovo,132.48875427246094,27
2026-06-08 16:00:00,6,Khamovniki,107.91668701171875,27
2026-06-08 16:00:00,12,Kuzminki,66.60623931884766,27
2026-06-08 16:00:00,3,Moscow City,173.64385986328125,27
2026-06-08 16:00:00,8,Sheremetyevo,151.50900268554688,27
2026-06-08 16:00:00,4,Sokolniki,68.18264770507812,27
2026-06-08 16:00:00,5,Tagansky,85.59674835205078,27
2026-06-08 16:00:00,1,Tverskoy,141.06138610839844,27
2026-06-08 16:00:00,7,VDNH,73.32340240478516,27
2026-06-08 16:00:00,9,Vnukovo,109.878662109375,27
2026-06-08 16:00:00,11,Yasenevo,54.33622360229492,27
2026-06-08 17:00:00,2,Arbat,100.18142700195312,28
2026-06-08 17:00:00,10,Domodedovo,137.0573272705078,28
2026-06-08 17:00:00,6,Khamovniki,111.3765869140625,28
2026-06-08 17:00:00,12,Kuzminki,68.79837036132812,28
2026-06-08 17:00:00,3,Moscow City,183.04685974121094,28
2026-06-08 17:00:00,8,Sheremetyevo,156.61680603027344,28
2026-06-08 17:00:00,4,Sokolniki,69.90690612792969,28
2026-06-08 17:00:00,5,Tagansky,88.7037353515625,28
2026-06-08 17:00:00,1,Tverskoy,146.62611389160156,28
2026-06-08 17:00:00,7,VDNH,76.25496673583984,28
2026-06-08 17:00:00,9,Vnukovo,114.24862670898438,28
2026-06-08 17:00:00,11,Yasenevo,56.5745735168457,28
2026-06-08 18:00:00,2,Arbat,103.90350341796875,29
2026-06-08 18:00:00,10,Domodedovo,142.57272338867188,29
2026-06-08 18:00:00,6,Khamovniki,114.61504364013672,29
2026-06-08 18:00:00,12,Kuzminki,70.13607025146484,29
2026-06-08 18:00:00,3,Moscow City,186.9949188232422,29
2026-06-08 18:00:00,8,Sheremetyevo,162.8631134033203,29
2026-06-08 18:00:00,4,Sokolniki,71.23615264892578,29
2026-06-08 18:00:00,5,Tagansky,91.00579071044922,29
2026-06-08 18:00:00,1,Tverskoy,152.95211791992188,29
2026-06-08 18:00:00,7,VDNH,79.12197875976562,29
2026-06-08 18:00:00,9,Vnukovo,119.70335388183594,29
2026-06-08 18:00:00,11,Yasenevo,58.62001037597656,29
2026-06-08 19:00:00,2,Arbat,107.29265594482422,30
2026-06-08 19:00:00,10,Domodedovo,148.82029724121094,30
2026-06-08 19:00:00,6,Khamovniki,115.88136291503906,30
2026-06-08 19:00:00,12,Kuzminki,69.88009643554688,30
2026-06-08 19:00:00,3,Moscow City,184.54476928710938,30
2026-06-08 19:00:00,8,Sheremetyevo,169.9081268310547,30
2026-06-08 19:00:00,4,Sokolniki,71.16368103027344,30
2026-06-08 19:00:00,5,Tagansky,91.47915649414062,30
2026-06-08 19:00:00,1,Tverskoy,158.7990264892578,30
2026-06-08 19:00:00,7,VDNH,80.84097290039062,30
2026-06-08 19:00:00,9,Vnukovo,125.73432922363281,30
2026-06-08 19:00:00,11,Yasenevo,59.65229034423828,30
2026-06-08 20:00:00,2,Arbat,108.67298889160156,31
2026-06-08 20:00:00,10,Domodedovo,155.30039978027344,31
2026-06-08 20:00:00,6,Khamovniki,114.1429443359375,31
2026-06-08 20:00:00,12,Kuzminki,68.16962432861328,31
2026-06-08 20:00:00,3,Moscow City,176.90328979492188,31
2026-06-08 20:00:00,8,Sheremetyevo,177.15872192382812,31
2026-06-08 20:00:00,4,Sokolniki,69.24689483642578,31
2026-06-08 20:00:00,5,Tagansky,89.62962341308594,31
2026-06-08 20:00:00,1,Tverskoy,161.2119598388672,31
2026-06-08 20:00:00,7,VDNH,80.08197021484375,31
2026-06-08 20:00:00,9,Vnukovo,131.82276916503906,31
2026-06-08 20:00:00,11,Yasenevo,58.90477752685547,31
2026-06-08 21:00:00,2,Arbat,108.45747375488281,32
2026-06-08 21:00:00,10,Domodedovo,160.80006408691406,32
2026-06-08 21:00:00,6,Khamovniki,109.33190155029297,32
2026-06-08 21:00:00,12,Kuzminki,65.31423950195312,32
2026-06-08 21:00:00,3,Moscow City,166.6779327392578,32
2026-06-08 21:00:00,8,Sheremetyevo,182.78639221191406,32
2026-06-08 21:00:00,4,Sokolniki,66.18326568603516,32
2026-06-08 21:00:00,5,Tagansky,86.13916015625,32
2026-06-08 21:00:00,1,Tverskoy,160.5494384765625,32
2026-06-08 21:00:00,7,VDNH,77.28719329833984,32
2026-06-08 21:00:00,9,Vnukovo,136.4482879638672,32
2026-06-08 21:00:00,11,Yasenevo,56.42665100097656,32
2026-06-08 22:00:00,2,Arbat,107.10810089111328,33
2026-06-08 22:00:00,10,Domodedovo,164.72679138183594,33
2026-06-08 22:00:00,6,Khamovniki,103.89524841308594,33
2026-06-08 22:00:00,12,Kuzminki,62.05694580078125,33
2026-06-08 22:00:00,3,Moscow City,156.7879638671875,33
2026-06-08 22:00:00,8,Sheremetyevo,186.21725463867188,33
2026-06-08 22:00:00,4,Sokolniki,62.937774658203125,33
2026-06-08 22:00:00,5,Tagansky,82.14726257324219,33
2026-06-08 22:00:00,1,Tverskoy,157.1309051513672,33
2026-06-08 22:00:00,7,VDNH,73.73094940185547,33
2026-06-08 22:00:00,9,Vnukovo,139.33383178710938,33
2026-06-08 22:00:00,11,Yasenevo,53.53709411621094,33
2026-06-08 23:00:00,2,Arbat,104.77462768554688,34
2026-06-08 23:00:00,10,Domodedovo,167.63265991210938,34
2026-06-08 23:00:00,6,Khamovniki,99.16078186035156,34
2026-06-08 23:00:00,12,Kuzminki,58.90743637084961,34
2026-06-08 23:00:00,3,Moscow City,148.98756408691406,34
2026-06-08 23:00:00,8,Sheremetyevo,188.41481018066406,34
2026-06-08 23:00:00,4,Sokolniki,59.893856048583984,34
2026-06-08 23:00:00,5,Tagansky,78.46090698242188,34
2026-06-08 23:00:00,1,Tverskoy,151.5347442626953,34
2026-06-08 23:00:00,7,VDNH,70.19474792480469,34
2026-06-08 23:00:00,9,Vnukovo,141.21937561035156,34
2026-06-08 23:00:00,11,Yasenevo,51.16282272338867,34
2026-06-09 00:00:00,2,Arbat,102.00819396972656,35
2026-06-09 00:00:00,10,Domodedovo,169.27438354492188,35
2026-06-09 00:00:00,6,Khamovniki,95.47178649902344,35
2026-06-09 00:00:00,12,Kuzminki,56.27973556518555,35
2026-06-09 00:00:00,3,Moscow City,143.87738037109375,35
2026-06-09 00:00:00,8,Sheremetyevo,189.600341796875,35
2026-06-09 00:00:00,4,Sokolniki,57.436641693115234,35
2026-06-09 00:00:00,5,Tagansky,75.92303466796875,35
2026-06-09 00:00:00,1,Tverskoy,145.69822692871094,35
2026-06-09 00:00:00,7,VDNH,67.0676040649414,35
2026-06-09 00:00:00,9,Vnukovo,142.24346923828125,35
2026-06-09 00:00:00,11,Yasenevo,49.78171157836914,35
2026-06-09 01:00:00,2,Arbat,98.97168731689453,36
2026-06-09 01:00:00,10,Domodedovo,169.5352020263672,36
2026-06-09 01:00:00,6,Khamovniki,93.55876922607422,36
2026-06-09 01:00:00,12,Kuzminki,54.73540496826172,36
2026-06-09 01:00:00,3,Moscow City,142.3385009765625,36
2026-06-09 01:00:00,8,Sheremetyevo,189.3159942626953,36
2026-06-09 01:00:00,4,Sokolniki,56.22044372558594,36
2026-06-09 01:00:00,5,Tagansky,74.80281829833984,36
2026-06-09 01:00:00,1,Tverskoy,140.11880493164062,36
2026-06-09 01:00:00,7,VDNH,64.80583190917969,36
2026-06-09 01:00:00,9,Vnukovo,142.9173583984375,36
2026-06-09 01:00:00,11,Yasenevo,49.25499725341797,36
2026-06-09 02:00:00,2,Arbat,96.06277465820312,37
2026-06-09 02:00:00,10,Domodedovo,168.86541748046875,37
2026-06-09 02:00:00,6,Khamovniki,94.16766357421875,37
2026-06-09 02:00:00,12,Kuzminki,55.002288818359375,37
2026-06-09 02:00:00,3,Moscow City,146.9105682373047,37
2026-06-09 02:00:00,8,Sheremetyevo,188.02981567382812,37
2026-06-09 02:00:00,4,Sokolniki,56.68947219848633,37
2026-06-09 02:00:00,5,Tagansky,75.5291519165039,37
